ExpType;ExpDay;CellID;CellName;CompNum;TpsComp;MaxIndent;MinThickness;Hysteresis;CompTime;InitialThickness;SurroundingThickness;PreviousThickness;H0Chadwick;EChadwick;CiEChadwick;R2Chadwick;FitParams;Validated;Comments
3T3aSFL_BSA_nodrugs;20-08-04;M1_P1_C6;20-08-04_M1_P1_C6;7;1s;27.1953783119172;136.858937439957;0.930237576272829;106.537026315789;164.054315751874;155.703853992487;155.703853992487;180.180937560697;43656.4635851032;13738.5628399097;0.95626421911636;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-04;M1_P1_C6;20-08-04_M1_P1_C6;8;1s;30.7597345609437;150.727766540507;0.416715115099223;120.9;181.487501101451;160.944057072401;160.944057072401;211.743523498338;24135.9965320097;6358.01614023658;0.963216979355519;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-04;M1_P1_C6;20-08-04_M1_P1_C6;9;1s;36.8954027769499;121.767249477647;0.687445330546916;5.58802631578947;158.662652254597;131.297991432329;NaN;171.740996007489;28523.4130660073;6352.69974953761;0.9781232566181;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-04;M1_P1_C7;20-08-04_M1_P1_C7;1;1s;113.48960291822;169.276372364937;0.548136092848349;20.2594864864865;282.765975283157;153.764805494669;153.764805494669;352.953765366484;4541.54941715623;284.217789494745;0.997491866873507;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-04;M1_P1_C7;20-08-04_M1_P1_C7;2;1s;103.369900781644;133.009471593192;0.496820919235381;34.4683684210526;236.379372374837;223.177145896628;223.177145896628;276.116638674545;5939.41186156733;610.189509760365;0.993818523904946;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-04;M1_P1_C7;20-08-04_M1_P1_C7;3;1s;115.028418328965;191.998721908042;0.573205228959374;48.688;307.027140237006;201.069914359207;201.069914359207;392.440620682334;4126.13180374353;390.182852453261;0.994391564170109;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-04;M1_P1_C7;20-08-04_M1_P1_C7;4;1s;130.699459057613;233.669918873947;0.737448447974616;63.0385135135135;364.369377931561;285.913087494663;285.913087494663;449.915907183623;3916.32786938906;368.239480874455;0.994555805787111;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-04;M1_P1_C7;20-08-04_M1_P1_C7;5;1s;135.951070357927;174.796613456585;0.621814888566499;77.4278918918919;310.747683814512;276.044927046497;276.044927046497;382.955432725977;3833.12774270116;323.479516612217;0.995281868737428;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-04;M1_P1_C7;20-08-04_M1_P1_C7;6;1s;81.6797526877422;114.912048415269;0.592775043181754;91.82;196.591801103012;211.110665540091;211.110665540091;234.754044563843;7081.59237838534;629.83672760338;0.99523357668894;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-04;M1_P1_C7;20-08-04_M1_P1_C7;7;1s;51.6610417768106;117.004000790795;0.542859430960107;106.216486486486;168.665042567605;147.178869002873;147.178869002873;208.22549530788;12331.3435606042;1650.58499539392;0.989695661505576;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-04;M1_P1_C7;20-08-04_M1_P1_C7;8;1s;80.3455052426985;62.6701612666816;0.594042963216511;5.59754054054054;143.01566650938;212.720476184019;NaN;191.578081867538;5453.4888525518;570.842597414634;0.992294468849695;Strain100-R20.9;1;Succes!
3T3aSFL_BSA_nodrugs;20-08-05;M2_P1_C2;20-08-05_M2_P1_C2;1;1s;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Strain100-R20.9;0;Couldn't be fitted
