;cell type;cell subtype;bead type;drug;substrate;compNum;EChadwick;H0Chadwick;surroundingThickness;ctFieldThickness
647;3T3;aSFL;M450;none;20um fibronectin discs;7;954.1477796445264;1050.673756000136;816.2562106055698;782.153433247895
648;3T3;aSFL;M450;none;20um fibronectin discs;8;655.6188748031425;1200.9346967882789;741.2186668333748;782.153433247895
649;3T3;aSFL;M450;none;20um fibronectin discs;9;1080.3149910465236;1052.1862652999118;666.9753603168351;782.153433247895
650;3T3;aSFL;M450;none;20um fibronectin discs;10;818.001633410571;1075.602478591844;768.7191023048599;782.153433247895
651;3T3;aSFL;M450;none;20um fibronectin discs;11;771.2569887367302;1067.4786388249945;670.8572523415546;782.153433247895
652;3T3;aSFL;M450;none;20um fibronectin discs;12;536.8324925211516;1320.374788848031;797.0860995543399;782.153433247895
653;3T3;aSFL;M450;none;20um fibronectin discs;1;6231.791534948966;303.0443693034301;230.2242369220048;242.37964496868017
654;3T3;aSFL;M450;none;20um fibronectin discs;2;14370.031575149556;224.4195438679116;185.5680111798747;242.37964496868017
655;3T3;aSFL;M450;none;20um fibronectin discs;3;11707.749973954453;246.49153716641985;211.14864604016972;242.37964496868017
656;3T3;aSFL;M450;none;20um fibronectin discs;4;7523.630977972806;305.84165121695173;255.8030624945345;242.37964496868017
657;3T3;aSFL;M450;none;20um fibronectin discs;5;4839.786072306556;349.48256466718294;267.2875009027448;242.37964496868017
658;3T3;aSFL;M450;none;20um fibronectin discs;6;6761.509336431611;288.85056201599605;237.67266287035045;242.37964496868017
659;3T3;aSFL;M450;none;20um fibronectin discs;8;7778.115441454911;262.5812054199999;215.94532189013944;242.37964496868017
660;3T3;aSFL;M450;none;20um fibronectin discs;12;5079.597871847034;443.73887592321887;366.4053252590352;242.37964496868017
661;3T3;aSFL;M450;none;20um fibronectin discs;13;3788.696055728272;677.1340810338514;557.5114490689302;242.37964496868017
662;3T3;aSFL;M450;none;20um fibronectin discs;14;2584.1084851315486;650.6062297213421;501.6256867299449;242.37964496868017
663;3T3;aSFL;M450;none;20um fibronectin discs;1;31449.747847926687;222.22819151118597;183.3100101353248;186.8064239662949
664;3T3;aSFL;M450;none;20um fibronectin discs;2;65178.03423992105;196.72973008750944;182.77052674927015;186.8064239662949
665;3T3;aSFL;M450;none;20um fibronectin discs;3;57776.6553746762;210.03231765707608;185.71447442133515;186.8064239662949
666;3T3;aSFL;M450;none;20um fibronectin discs;5;44395.85672987895;204.40695670943745;180.4277413325949;186.8064239662949
667;3T3;aSFL;M450;none;20um fibronectin discs;6;80390.28848541006;195.92034544243091;183.9674986362152;186.8064239662949
668;3T3;aSFL;M450;none;20um fibronectin discs;7;36004.203104201435;210.24105304597632;190.5972629368703;186.8064239662949
669;3T3;aSFL;M450;none;20um fibronectin discs;11;22549.925761330967;210.946637137006;188.3588318359093;186.8064239662949
670;3T3;aSFL-6FP;M450;none;20um fibronectin discs;3;36116.98803634258;173.44157123150754;173.10597751100022;177.1914550104798
671;3T3;aSFL-6FP;M450;none;20um fibronectin discs;1;3412.0686720439576;708.7731630380875;594.4926971551304;555.0612172061396
672;3T3;aSFL-6FP;M450;none;20um fibronectin discs;2;4280.286685310211;637.738819387511;550.4185291438648;555.0612172061396
673;3T3;aSFL-6FP;M450;none;20um fibronectin discs;3;2777.8167641719947;748.7371835390456;633.4671082500595;555.0612172061396
674;3T3;aSFL-6FP;M450;none;20um fibronectin discs;4;1525.9441911574436;940.7766666121912;706.7750498902446;555.0612172061396
675;3T3;aSFL-6FP;M450;none;20um fibronectin discs;5;1502.5238955305651;715.7835201563106;523.7503782003851;555.0612172061396
676;3T3;aSFL-6FP;M450;none;20um fibronectin discs;6;1449.2469345442769;755.0565040668023;560.9847225990698;555.0612172061396
677;3T3;aSFL-6FP;M450;none;20um fibronectin discs;7;1524.9376558632405;843.6793200791947;648.5318066007148;555.0612172061396
678;3T3;aSFL-6FP;M450;none;20um fibronectin discs;8;1044.422019523421;856.5956730728727;594.116487566555;555.0612172061396
679;3T3;aSFL-6FP;M450;none;20um fibronectin discs;9;4203.824336802097;563.6412005339321;498.86330162415015;555.0612172061396
680;3T3;aSFL-6FP;M450;none;20um fibronectin discs;1;95804.86722894256;179.63810797517516;160.72567356254513;163.25861560247995
681;3T3;aSFL-6FP;M450;none;20um fibronectin discs;2;84187.50060833734;181.14346535412352;168.89806996456036;163.25861560247995
682;3T3;aSFL-6FP;M450;none;20um fibronectin discs;3;104867.1397098246;171.63312296359928;160.38890774005495;163.25861560247995
683;3T3;aSFL-6FP;M450;none;20um fibronectin discs;4;100460.9355116956;185.517399052252;174.4353655393852;163.25861560247995
684;3T3;aSFL-6FP;M450;none;20um fibronectin discs;7;181363.08527885628;175.23602737228634;164.7582472570698;163.25861560247995
685;3T3;aSFL-6FP;M450;none;20um fibronectin discs;1;25748.643046810605;95.87838505914242;109.70112273846009;113.67865853591002
686;3T3;aSFL-6FP;M450;none;20um fibronectin discs;4;21907.25756629372;111.25539593794451;107.51186485974496;113.67865853591002
687;3T3;aSFL-6FP;M450;none;20um fibronectin discs;5;37076.02208132321;88.80439011400526;95.22323303834035;113.67865853591002
688;3T3;aSFL-6FP;M450;none;20um fibronectin discs;11;40148.05768866237;142.85295780858291;154.76710760785;113.67865853591002
689;3T3;aSFL-6FP;M450;none;20um fibronectin discs;1;16836.29246657704;134.77684059831768;106.03560069870493;135.7627065300344
690;3T3;aSFL-6FP;M450;none;20um fibronectin discs;2;13229.876443430248;140.78705149894657;109.38463517177024;135.7627065300344
691;3T3;aSFL-6FP;M450;none;20um fibronectin discs;3;8507.435041745553;156.15693548277036;121.56670564960496;135.7627065300344
692;3T3;aSFL-6FP;M450;none;20um fibronectin discs;4;10409.021494310322;163.12174204491302;123.65935355376996;135.7627065300344
693;3T3;aSFL-6FP;M450;none;20um fibronectin discs;5;16172.653013209923;142.13709112998106;118.5892381600047;135.7627065300344
694;3T3;aSFL-6FP;M450;none;20um fibronectin discs;6;8590.804867413639;186.1037738577864;151.37107812204022;135.7627065300344
695;3T3;aSFL-6FP;M450;none;20um fibronectin discs;7;6214.753469422663;219.16994823537223;174.43482904721986;135.7627065300344
696;3T3;aSFL-6FP;M450;none;20um fibronectin discs;8;2632.6298689423043;293.7286152887855;187.02828339899497;135.7627065300344
697;3T3;aSFL-6FP;M450;none;20um fibronectin discs;9;3699.0604163650937;277.64113295025385;207.06452985228495;135.7627065300344
698;3T3;aSFL-6FP;M450;none;20um fibronectin discs;10;2876.8198568996177;337.2685014071185;246.86228243140977;135.7627065300344
699;3T3;aSFL-6FP;M450;none;20um fibronectin discs;1;11937.071885158102;114.12490721594536;71.99841429312983;66.53473648141471
700;3T3;aSFL-6FP;M450;none;20um fibronectin discs;2;11559.954156801585;96.51012581094524;72.17579671779959;66.53473648141471
701;3T3;aSFL-6FP;M450;none;20um fibronectin discs;4;14583.70026083089;86.40711253284861;64.57879953527527;66.53473648141471
702;3T3;aSFL-6FP;M450;none;20um fibronectin discs;5;9293.459855488232;94.2956451527857;73.48532681276993;66.53473648141471
703;3T3;aSFL-6FP;M450;none;20um fibronectin discs;8;5480.263077457636;145.87816863621396;66.36257121206518;66.53473648141471
704;3T3;aSFL-6FP;M450;none;20um fibronectin discs;9;1953.78133025162;219.2750578320687;46.30462176500441;66.53473648141471
705;3T3;aSFL-6FP;M450;none;20um fibronectin discs;2;5338.624934611552;255.38366952127345;205.75734509135964;208.11550878059504
706;3T3;aSFL-6FP;M450;none;20um fibronectin discs;3;4585.775908586407;241.04134088319083;201.3278638680399;208.11550878059504
707;3T3;aSFL-6FP;M450;none;20um fibronectin discs;4;4399.952004895243;251.60958437579603;213.2157751596196;208.11550878059504
708;3T3;aSFL-6FP;M450;none;20um fibronectin discs;5;4679.961547446158;252.94970374590045;205.13605521269483;208.11550878059504
709;3T3;aSFL-6FP;M450;none;20um fibronectin discs;6;4003.811452097812;259.0294700164368;214.55660083036537;208.11550878059504
710;3T3;aSFL-6FP;M450;none;20um fibronectin discs;7;4224.377593591393;292.5668091232098;224.6167920325097;208.11550878059504
711;3T3;aSFL-6FP;M450;none;20um fibronectin discs;8;5083.380368290021;245.51563420375132;208.0379866309449;208.11550878059504
712;3T3;aSFL-6FP;M450;none;20um fibronectin discs;10;5806.672160831801;259.037836478252;228.48964470737565;208.11550878059504
713;3T3;aSFL-6FP;M450;none;20um fibronectin discs;1;6126.224805439032;360.150427320666;303.47097296967013;278.3288626573949
714;3T3;aSFL-6FP;M450;none;20um fibronectin discs;2;7642.99370441081;322.1315682170704;281.125967235635;278.3288626573949
715;3T3;aSFL-6FP;M450;none;20um fibronectin discs;3;4716.1907096987525;389.2791038650173;287.8164209911652;278.3288626573949
716;3T3;aSFL-6FP;M450;none;20um fibronectin discs;4;3819.420973016885;413.7905153755847;274.68193403435043;278.3288626573949
717;3T3;aSFL-6FP;M450;none;20um fibronectin discs;5;6380.073102049911;369.7799802443894;278.0199666374401;278.3288626573949
718;3T3;aSFL-6FP;M450;none;20um fibronectin discs;6;5607.929525382221;404.3353636061562;259.24210714801484;278.3288626573949
719;3T3;aSFL-6FP;M450;none;20um fibronectin discs;7;9414.177392411126;383.1558816306455;240.2736254364249;278.3288626573949
720;3T3;aSFL-6FP;M450;none;20um fibronectin discs;9;6815.496213587289;412.9679548957721;268.9963150541903;278.3288626573949
721;3T3;aSFL-6FP;M450;none;20um fibronectin discs;10;4312.443995429496;519.6300303039476;354.021222017775;278.3288626573949
722;3T3;aSFL-6FP;M450;none;20um fibronectin discs;3;28460.90958398558;95.91779305274012;93.13955422744948;93.8998374901198
723;3T3;aSFL-6FP;M450;none;20um fibronectin discs;7;17313.503251381473;101.84415560035862;95.34009362742472;93.8998374901198
724;3T3;aSFL-6FP;M450;none;20um fibronectin discs;8;10344.03758056732;153.1358115678789;131.74246223277532;93.8998374901198
725;3T3;aSFL-6FP;M450;none;20um fibronectin discs;1;6017.16269099825;375.8967651726639;245.96259294131505;191.6870993798252
726;3T3;aSFL-6FP;M450;none;20um fibronectin discs;2;10153.991629078417;282.3123267793277;212.06962073049;191.6870993798252
727;3T3;aSFL-6FP;M450;none;20um fibronectin discs;3;7535.550442212518;225.36145486744385;185.7742707544853;191.6870993798252
728;3T3;aSFL-6FP;M450;none;20um fibronectin discs;4;8555.02786542409;195.80984578157504;161.5934298615398;191.6870993798252
729;3T3;aSFL-6FP;M450;none;20um fibronectin discs;5;8553.298647348622;234.11662604605252;175.75504222943982;191.6870993798252
730;3T3;aSFL-6FP;M450;none;20um fibronectin discs;7;5224.118957053479;250.20248346948813;187.89458621398532;191.6870993798252
731;3T3;aSFL-6FP;M450;none;20um fibronectin discs;9;4318.166287127088;308.4440303722155;226.09338087699507;191.6870993798252
732;3T3;aSFL-6FP;M450;none;20um fibronectin discs;10;6007.214879971731;305.84085979506955;245.55865914807464;191.6870993798252
733;3T3;aSFL-6FP;M450;none;20um fibronectin discs;1;31186.00350084289;152.98085098325666;144.06223808449477;100.32529942540486
734;3T3;aSFL-6FP;M450;none;20um fibronectin discs;2;31852.702267767498;167.74613289102834;114.9176405009348;100.32529942540486
735;3T3;aSFL-6FP;M450;none;20um fibronectin discs;6;30339.93839242005;114.1145202509806;92.40682132959;100.32529942540486
736;3T3;aSFL-6FP;M450;none;20um fibronectin discs;7;16160.546824075642;113.65881885020524;94.02502305209464;100.32529942540486
737;3T3;aSFL-6FP;M450;none;20um fibronectin discs;9;26613.15868043106;123.05333953236024;107.90583865034024;100.32529942540486
738;3T3;aSFL-6FP;M450;none;20um fibronectin discs;1;4727.055305846985;377.4255862950957;305.42678992473475;212.0151928988548
739;3T3;aSFL-6FP;M450;none;20um fibronectin discs;2;4771.878352788471;403.77392692559306;326.51242101662;212.0151928988548
740;3T3;aSFL-6FP;M450;none;20um fibronectin discs;3;7235.202290580443;319.6541294782063;272.7697495014;212.0151928988548
741;3T3;aSFL-6FP;M450;none;20um fibronectin discs;4;6961.625484462524;314.58245140046824;253.9578699162953;212.0151928988548
742;3T3;aSFL-6FP;M450;none;20um fibronectin discs;5;7133.869241117396;298.19707839969453;238.34851361979509;212.0151928988548
743;3T3;aSFL-6FP;M450;none;20um fibronectin discs;6;11530.996090522003;242.3893337092018;208.60334893551956;212.0151928988548
744;3T3;aSFL-6FP;M450;none;20um fibronectin discs;7;14717.397270137506;237.06523081638215;199.72194461775507;212.0151928988548
745;3T3;aSFL-6FP;M450;none;20um fibronectin discs;8;18909.658596517173;216.98298671651025;187.51648158338548;212.0151928988548
746;3T3;aSFL-6FP;M450;none;20um fibronectin discs;9;13293.80416119017;227.914688017611;189.19663904100528;212.0151928988548
747;3T3;aSFL-6FP;M450;none;20um fibronectin discs;10;19112.452349958443;212.4241347839772;193.1426595212797;212.0151928988548
748;3T3;aSFL-6FP;M450;none;20um fibronectin discs;11;26168.996965706046;223.1381200244598;203.99559531627028;212.0151928988548
749;3T3;aSFL-6FP;M450;none;20um fibronectin discs;2;19682.072231183727;192.96728750418023;133.43504372333064;129.93274768402034
750;3T3;aSFL-6FP;M450;none;20um fibronectin discs;3;40835.27796104908;161.5716140240486;132.68648949236467;129.93274768402034
751;3T3;aSFL-6FP;M450;none;20um fibronectin discs;4;69678.3755370165;150.86484104429812;131.19701757181974;129.93274768402034
752;3T3;aSFL-6FP;M450;none;20um fibronectin discs;5;30266.58860755931;171.96803434551302;134.36048955895512;129.93274768402034
753;3T3;aSFL-6FP;M450;none;20um fibronectin discs;10;47975.00762548736;157.90895871625213;128.96263845230942;129.93274768402034
754;3T3;aSFL-6FP;M450;none;20um fibronectin discs;3;61684.88529838065;113.96649313781572;107.7949178199251;114.72610762769
755;3T3;aSFL-6FP;M450;none;20um fibronectin discs;4;40777.73269136213;133.42367607816655;116.55026348404;114.72610762769
756;3T3;aSFL-6FP;M450;none;20um fibronectin discs;5;50206.06241366833;125.086794703103;114.23224841249476;114.72610762769
757;3T3;aSFL-6FP;M450;none;20um fibronectin discs;6;19114.788393915387;146.3745623412512;116.93381879342996;114.72610762769
758;3T3;aSFL-6FP;M450;none;20um fibronectin discs;7;29706.771342112443;137.02983462129606;118.51379501677002;114.72610762769
759;3T3;aSFL-6FP;M450;none;20um fibronectin discs;8;38929.95707897517;134.54115143181835;119.8030300222299;114.72610762769
760;3T3;aSFL-6FP;M450;none;20um fibronectin discs;9;38210.56164016367;135.31012870313836;112.16106829040018;114.72610762769
761;3T3;aSFL-6FP;M450;none;20um fibronectin discs;10;30324.268636400448;145.85400867784182;117.77194202894044;114.72610762769
762;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;1;39938.348390082414;118.34688398069828;100.22496933796492;133.6562036071
763;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;3;40443.68829544522;140.77305847565586;125.6638124865899;133.6562036071
764;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;4;20826.98783739797;169.45844734301215;137.88018218816023;133.6562036071
765;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;5;21831.545259552626;149.12766592986168;126.36495464163954;133.6562036071
766;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;6;53780.59953322733;159.1667874369094;145.89786233551058;133.6562036071
767;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;7;53408.11487961897;139.55105221151757;130.1959797598197;133.6562036071
768;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;8;58606.78098781298;144.40836485485792;136.16440683086012;133.6562036071
769;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;9;64096.45295883257;157.79273358965375;147.76136949372494;133.6562036071
770;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;10;37913.559606048;174.7543646789014;148.46923754041472;133.6562036071
771;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;5;44851.1463820418;229.8582959356613;208.5809783755053;217.5268571790698
772;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;6;27256.436421773185;252.054868737576;230.08845311285492;217.5268571790698
773;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;7;8935.878595870152;308.6206076171907;246.98382845371;217.5268571790698
774;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;9;12697.324376958852;296.2852840038862;252.70765965507465;217.5268571790698
775;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;10;7688.879817925066;321.70749442964643;274.21405339135526;217.5268571790698
776;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;1;4654.4967902953495;271.0716984334591;212.48295785694015;212.0787702380253
777;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;2;4520.723337519073;283.5090320420976;229.30944061165476;212.0787702380253
778;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;3;3373.921705360904;343.3844538487408;269.02431454651014;212.0787702380253
779;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;4;4176.533657432628;305.44070957354097;250.007906266625;212.0787702380253
780;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;5;4722.925185899999;265.313683252057;236.1035299841351;212.0787702380253
781;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;6;4635.314298963412;263.44758761777024;210.25480652302485;212.0787702380253
782;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;7;5322.862994055415;247.44809763362176;194.3983188124198;212.0787702380253
783;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;8;6987.742462325643;213.42412131716043;172.42063068679;212.0787702380253
784;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;9;7847.933141292333;214.000481650325;174.01968096031533;212.0787702380253
785;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;10;8271.445918576657;217.0849831466111;173.90872660079503;212.0787702380253
786;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;5;41613.6830028156;109.12408904194731;95.77167790125031;100.049506776395
787;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;6;26041.389278878843;122.75351100067353;101.24202876074514;100.049506776395
788;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;7;41126.09232906438;122.53909652051584;110.38270408539027;100.049506776395
789;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;8;53589.35684233819;124.7106914351943;108.40286761291463;100.049506776395
790;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;10;42930.98388080671;106.55105352884328;103.27276638505464;100.049506776395
791;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;1;3514.5399486582364;263.9184976042533;208.04817724306983;117.57008376618523
792;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;2;2450.537864355834;263.1224889697687;173.25493019515488;117.57008376618523
793;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;3;3062.983872261399;248.6445683682584;160.46805252446484;117.57008376618523
794;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;4;2331.4960347318765;373.9163215520896;165.65319287433476;117.57008376618523
795;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;7;10896.76544042176;129.50461903286825;102.60101583020514;117.57008376618523
796;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;9;4099.701548046392;306.66923443374105;94.95394092104016;117.57008376618523
797;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;1;9517.810976190423;356.4549357808876;219.70484957670035;156.42829988385438
798;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;6;12457.307995146612;171.55870670162133;162.24904110387524;156.42829988385438
799;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;7;27641.409538183518;203.1926298638252;178.83146786361522;156.42829988385438
800;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;6;53406.4904464941;175.73249807932592;172.34966924217997;158.3368408491251
801;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;1;9282.180297629297;303.724327758747;181.23453924770504;192.20394485877023
802;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;2;9347.48704034683;231.38573270171133;182.71550204372488;192.20394485877023
803;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;3;12593.72134616058;202.5515320995933;180.48858138566493;192.20394485877023
804;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;4;9124.621174417103;233.52562546355253;192.17444093858512;192.20394485877023
805;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;5;5151.598501123102;269.51742203996184;211.6911183710104;192.20394485877023
806;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;6;9995.14302484523;221.21606259757428;184.6915459203747;192.20394485877023
807;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;7;10659.587672239644;230.14360315474607;194.06118921674488;192.20394485877023
808;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;8;9664.337109008617;248.7424439300262;205.9012354165052;192.20394485877023
809;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;9;11228.55712367917;221.23952853973373;201.87091980130023;192.20394485877023
810;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;10;10100.724716911316;218.2471409048893;190.23337825895987;192.20394485877023
811;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;1;1231.8635626850698;708.6010541954475;519.8030685936201;340.5023202880252
812;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;2;2623.965443492058;521.5964462946231;414.3588732059648;340.5023202880252
813;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;3;1448.0976108730515;492.5618216173936;347.8128404031395;340.5023202880252
814;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;4;3739.5412125834105;412.95509350855673;334.8790951675546;340.5023202880252
815;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;5;2287.981506987905;476.9517176158295;381.8851934187546;340.5023202880252
816;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;7;2679.196378017193;437.4252417131857;328.96735877306537;340.5023202880252
817;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;8;2897.7250049055374;344.24155773423803;280.37148054431964;340.5023202880252
818;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;9;2683.944219690706;393.4851082494223;320.2453460322654;340.5023202880252
819;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;10;2350.440002029262;417.30952633938153;333.234137029865;340.5023202880252
820;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;1;6855.744970089441;289.588535188773;232.90552726345004;274.0816417015549
821;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;2;4852.194183415218;296.57093230674207;229.47690536318487;274.0816417015549
822;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;3;3203.406702589179;360.20482180540483;283.9381279393201;274.0816417015549
823;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;4;5092.634938066504;325.7976034591997;279.07708106352493;274.0816417015549
824;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;5;4442.105124696206;371.2917473089557;307.8331522129897;274.0816417015549
825;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;6;4118.391994916742;354.9226058188075;293.5196344658152;274.0816417015549
826;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;2;1783.4421438972608;501.3666245256501;359.2872271901051;242.39226237438515
827;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;3;1303.9905985618143;581.4740980841503;382.5105041543652;242.39226237438515
828;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;4;2244.637553256782;390.276659909167;286.63747293514507;242.39226237438515
829;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;5;2297.567573794708;360.4387532445833;256.53068698987;242.39226237438515
830;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;6;2277.861770519712;305.28721957812843;218.6568325867447;242.39226237438515
831;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;7;3630.5528403966728;180.01920313870818;109.38607942228056;242.39226237438515
832;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;8;4968.720525775307;148.4825958541181;101.24643810991483;242.39226237438515
833;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;9;3033.8307824975045;194.8885846021712;128.99188262856524;242.39226237438515
834;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;10;4983.410307640095;97.33646834586506;68.23432995985968;242.39226237438515
835;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;1;7025.046793113309;325.4536108834319;172.8541056212548;146.77873461154013
836;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;2;5621.318840473499;220.2069994484684;169.87232679115505;146.77873461154013
837;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;4;21381.722654920908;256.9242878208162;161.99162293295512;146.77873461154013
838;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;10;12067.563362929892;188.4886383355115;138.1910743342146;146.77873461154013
839;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;1;37915.83635255879;180.3355777651415;156.18923786517507;166.19579080941503
840;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;4;18934.559782625336;181.01528052197077;159.7031000657098;166.19579080941503
841;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;8;21811.50813925971;302.4915535323519;223.9925096575648;166.19579080941503
842;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;11;7265.836909424247;221.34397476442683;146.98922333645987;166.19579080941503
843;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;1;17887.86141818848;268.6869911042703;230.8432196314752;232.85744426981452
844;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;2;25440.96123543567;253.3953732232928;226.3518608172999;232.85744426981452
845;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;3;23658.24861119924;254.3711201962371;222.37774264216023;232.85744426981452
846;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;5;32730.87983857262;254.06300254909715;225.12886315679955;232.85744426981452
847;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;6;15468.859727146602;262.7371867986965;240.6188761086596;232.85744426981452
848;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;7;20003.67662591459;254.60119889730507;245.91363049329996;232.85744426981452
849;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;8;20932.150957259164;252.23299029146085;238.59037401580008;232.85744426981452
850;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;1;4527.034439607632;166.28366784493952;145.21930567347;64.52103899611484
851;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;3;4840.950865181379;170.20590992868634;75.64082403397515;64.52103899611484
852;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;4;4500.432187089539;154.42309350073091;63.81704092375958;64.52103899611484
853;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;7;8146.108986239402;84.39319281115361;46.31947507304494;64.52103899611484
854;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;8;6878.176833105612;101.59490740894904;56.26286309083935;64.52103899611484
855;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;9;4774.733556237282;105.49800870565755;40.24959017271021;64.52103899611484
856;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;11;5502.533607633871;139.4049831653534;70.94777218568015;64.52103899611484
857;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;1;12216.606425344977;224.86149065371703;211.68714813613;203.931511739735
858;3T3;aSFL-6FP;M450;doxycyclin;20um fibronectin discs;2;22530.35418160643;208.5862044874018;195.54592302079985;203.931511739735
